出資元・企業ID,出資元・企業名,company_id,company_name,corporate_number,corporate_name,location,status,number_of_activity,update_date,LocName,lon,lat,iConf,iLvl,count
6471.0,中日本航空,6471.0,中日本航空,3180001031924,中日本航空株式会社,愛知県西春日井郡豊山町大字豊場字殿釜２番地,-,78,2018-07-11T00:00:00+09:00,愛知県/西春日井郡/豊山町/大字豊場/字殿釜/２番地,136.9221167192869,35.250924775123835,5.0,8.0,1
21755.0,名南経営コンサルティング,21755.0,名南経営コンサルティング,2180001022965,株式会社名南経営コンサルティング,愛知県名古屋市中村区名駅１丁目１番１号ＪＰタワー名古屋,-,3,2019-02-15T00:00:00+09:00,愛知県/名古屋市/中村区/名駅/１丁目/１番/１号,136.88247299641785,35.17321262293534,5.0,8.0,1
21756.0,東海電子,21756.0,東海電子,5080101009110,東海電子株式会社,静岡県富士市厚原２４７番地の１５,-,52,2018-04-10T00:00:00+09:00,静岡県/富士市/厚原/２４７−３番地,138.65078050915187,35.17904639920272,4.0,8.0,1
11096.0,スターティアラボ,11096.0,スターティアラボ,9011101052400,スターティアラボ株式会社,東京都新宿区西新宿２丁目３番１号,閉鎖,56,2021-08-03T00:00:00+09:00,東京都/新宿区/西新宿/２丁目/３番/１号,139.69462173010396,35.688636553428694,5.0,8.0,1
5231.0,ターゲットメディア,5231.0,ターゲットメディア,3011101053107,ターゲットメディア株式会社,東京都新宿区四谷４丁目１番地細井ビル２階,-,4,2022-06-06T00:00:00+09:00,東京都/新宿区/四谷/４丁目/１番,139.71830976522787,35.68754731138006,5.0,7.0,1
18017.0,3-SHINE,18017.0,3-SHINE,1180001124060,株式会社３−ＳＨＩＮＥ,東京都港区西新橋３丁目１７番７−２８０２号,-,0,2019-10-21T00:00:00+09:00,東京都/港区/西新橋/３丁目/１７番/７号,139.74970806264298,35.66376082788727,5.0,8.0,1
16610.0,ツムラ,16610.0,ツムラ,1010401069161,株式会社ツムラ,東京都港区赤坂２丁目１７番１１号,-,184,2018-07-18T00:00:00+09:00,東京都/港区/赤坂/２丁目/１７番/１１号,139.74021857827432,35.670919768588035,5.0,8.0,1
6276.0,JCOM,6276.0,JCOM,1010001132055,ＪＣＯＭ株式会社,東京都千代田区丸の内１丁目８番１号,-,33,2021-07-08T00:00:00+09:00,東京都/千代田区/丸の内/１丁目/８番,139.76898566985312,35.6825892294478,5.0,7.0,1
7233.0,NHN CAPITAL,7233.0,NHN CAPITAL,6010401132699,ＮＨＮ　ＣＡＰＩＴＡＬ株式会社,東京都港区虎ノ門１丁目２３番１号,閉鎖,0,2019-06-12T00:00:00+09:00,東京都/港区/虎ノ門/１丁目/２３番/１号,139.74855800776555,35.66754037225115,5.0,8.0,1
6337.0,ネイロ,6337.0,ネイロ,4011201014569,ネイロ株式会社,東京都新宿区高田馬場１丁目２９番９号,-,23,2018-06-15T00:00:00+09:00,東京都/新宿区/高田馬場/１丁目/２９番/９号,139.7043500002811,35.71107429090295,5.0,8.0,1
6453.0,ワイヤレスゲート,6453.0,ワイヤレスゲート,2010701015153,株式会社ワイヤレスゲート,東京都品川区東品川２丁目２番２０号,-,2,2018-04-20T00:00:00+09:00,東京都/品川区/東品川/２丁目/２番/２０号,139.75006970940402,35.62209551875354,5.0,8.0,1
6258.0,ココカラファイン,6258.0,ココカラファイン,8120001082605,株式会社ココカラファインヘルスケア,神奈川県横浜市港北区新横浜３丁目１７番６号,-,10,2022-05-11T00:00:00+09:00,神奈川県/横浜市/港北区/新横浜/３丁目/１７−１番地,139.61768538390953,35.51064449376028,4.0,8.0,1
15549.0,横浜環境デザイン,15549.0,横浜環境デザイン,8020001047469,株式会社横浜環境デザイン,神奈川県横浜市港北区新横浜３丁目１８番地２０,-,7,2018-06-28T00:00:00+09:00,神奈川県/横浜市/港北区/新横浜/３丁目/１８番地,139.61713544683008,35.510234525120744,5.0,8.0,1
3751.0,マイクロ波化学,3751.0,マイクロ波化学,2120901017335,マイクロ波化学株式会社,大阪府大阪市住之江区平林南１丁目６−１,-,148,2018-07-17T00:00:00+09:00,大阪府/大阪市/住之江区/平林南/１丁目/６番,135.4511374670096,34.6153618351636,5.0,7.0,1
7480.0,千代田化工建設,7480.0,千代田化工建設,3020001018029,千代田化工建設株式会社,神奈川県横浜市西区みなとみらい４丁目６番２号,-,651,2018-07-18T00:00:00+09:00,神奈川県/横浜市/西区/みなとみらい/４丁目/６番/２号,139.6290765101221,35.4581306892136,5.0,8.0,1
7482.0,大塚化学,7482.0,大塚化学,9120001077380,大塚化学株式会社,大阪府大阪市中央区大手通３丁目２番２７号,-,511,2020-12-22T00:00:00+09:00,大阪府/大阪市/中央区/大手通/３丁目/２番/２７号,135.51068985065982,34.686055190491174,5.0,8.0,1
7483.0,キシダ化学,7483.0,キシダ化学,6120001077771,キシダ化学株式会社,大阪府大阪市中央区本町橋３番１号,-,5,2018-12-07T00:00:00+09:00,大阪府/大阪市/中央区/本町橋/３番/１号,135.51008991445278,34.68572521402982,5.0,8.0,1
7486.0,中村超硬,7486.0,中村超硬,1120101005629,株式会社中村超硬,大阪府堺市西区鶴田町２７番２７号,-,18,2018-04-10T00:00:00+09:00,大阪府/堺市/西区/鶴田町/２７番,135.46645875846542,34.53745102634337,5.0,7.0,1
7487.0,浜理薬品工業,7487.0,浜理薬品工業,3120001052678,浜理薬品工業株式会社,大阪府大阪市東淀川区柴島１丁目４番２９号,-,75,2018-09-19T00:00:00+09:00,大阪府/大阪市/東淀川区/柴島/１丁目/４番/２９号,135.51021851320561,34.726530582162844,5.0,8.0,1
7488.0,渡辺化学工業,7488.0,渡辺化学工業,7240001012476,渡辺化学工業株式会社,広島県広島市中区堺町２丁目２番５号,-,3,2021-07-27T00:00:00+09:00,広島県/広島市/中区/堺町/２丁目/２番/５号,132.4454512196176,34.395090892226314,5.0,8.0,1
19203.0,クラベリア,19203.0,クラベリア,4011001042035,株式会社クラベリア,東京都渋谷区東１丁目９番地９号,-,0,2018-10-02T00:00:00+09:00,東京都/渋谷区/東/１丁目/９番,139.7095417904597,35.6557206540752,5.0,7.0,1
3747.0,マーケットエンタープライズ,3747.0,マーケットエンタープライズ,7010601032252,株式会社マーケットエンタープライズ,東京都墨田区亀沢３丁目３番１４号,-,18,2018-05-14T00:00:00+09:00,東京都/墨田区/亀沢/３丁目/３番/１４号,139.8048520709272,35.69645863481932,5.0,8.0,1
6136.0,アイ・アールジャパン,6136.0,アイ・アールジャパン,1010401073741,株式会社アイ・アールジャパン,東京都千代田区霞が関３丁目２番５号,-,59,2018-07-18T00:00:00+09:00,東京都/千代田区/霞が関/３丁目/２番/５号,139.74711798026524,35.67124991667279,5.0,8.0,1
20708.0,参天製薬,20708.0,参天製薬,5120001051819,参天製薬株式会社,大阪府大阪市北区大深町４番２０号,-,366,2020-01-17T00:00:00+09:00,大阪府/大阪市/北区/大深町,135.49644047960072,34.70426279170925,5.0,5.0,1
3090.0,GameWith,3090.0,GameWith,2010401106079,株式会社ＧａｍｅＷｉｔｈ,東京都港区三田１丁目４番１号,-,1,2022-01-06T00:00:00+09:00,東京都/港区/三田/１丁目/４番,139.74224912646616,35.653041832292885,5.0,7.0,1
4221.0,ORSO,4221.0,ORSO,3060001017902,Ｃｏｒｓｏ　Ｌｉｆｅ株式会社,栃木県栃木市片柳町２丁目１３番地８号,-,2,2018-04-25T00:00:00+09:00,栃木県/栃木市/片柳町/２丁目/１３番,139.71891169417114,36.37090015114603,5.0,7.0,1
3777.0,メタップス,3777.0,メタップス,2011101057356,株式会社メタップス,東京都渋谷区渋谷２丁目２４番１２号,-,14,2021-10-22T00:00:00+09:00,東京都/渋谷区/渋谷/２丁目/２４番,139.70173232130335,35.65898007836922,5.0,7.0,1
6000.0,石井スポーツ,6000.0,石井スポーツ,6010401121990,株式会社石井スポーツ,東京都新宿区新宿５丁目３番１号,-,62,2019-06-13T00:00:00+09:00,東京都/新宿区/新宿/５丁目/３番/１号,139.71122018298325,35.69209660960247,5.0,8.0,1
6098.0,エスアールエル,6098.0,エスアールエル,5012801000222,株式会社エスアールエル,東京都新宿区西新宿２丁目１番１号,-,80,2018-07-03T00:00:00+09:00,東京都/新宿区/西新宿/２丁目/１番/１号,139.6937916510324,35.692346113997694,5.0,8.0,1
3102.0,GMOペイメントゲートウェイ,3102.0,GMOペイメントゲートウェイ,6011001005411,ＧＭＯペイメントゲートウェイ株式会社,東京都渋谷区道玄坂１丁目２番３号,-,22,2022-05-18T00:00:00+09:00,東京都/渋谷区/道玄坂/１丁目/２番/３号,139.7004724804113,35.657680190716,5.0,8.0,1
6230.0,ガルシアアンドカンパニー,6230.0,ガルシアアンドカンパニー,6010401129919,株式会社ガルシアアンドカンパニー,東京都港区赤坂２丁目１６−６ＢＩＺＭＡＲＫＳ赤坂,-,0,2018-03-08T00:00:00+09:00,東京都/港区/赤坂/２丁目/１６番/６号,139.73825874235936,35.67096971037532,5.0,8.0,1
5628.0,LINE Pay,5628.0,LINE Pay,6011001100071,ＬＩＮＥ　Ｐａｙ株式会社,東京都品川区西品川１丁目１番１号,-,43,2021-03-11T00:00:00+09:00,東京都/品川区/西品川/１丁目/１番/１号,139.73075159840613,35.61580570740456,5.0,8.0,1
6353.0,パラカ,6353.0,パラカ,6012401018416,株式会社パラカロ,東京都三鷹市下連雀８丁目５番５−６１１号,-,7,2015-10-30T00:00:00+09:00,東京都/三鷹市/下連雀/８丁目/５番/５号,139.56596283304964,35.68408362116806,5.0,8.0,1
16829.0,アクロホールディングス,16829.0,アクロホールディングス,8010001068136,株式会社アクロホールディングス,東京都中央区日本橋本町４丁目８番１５号,-,3,2018-04-10T00:00:00+09:00,東京都/中央区/日本橋本町/４丁目/８番/１５号,139.77488488985543,35.689528607976406,5.0,8.0,1
20563.0,エヌエスティ・グローバリスト,20563.0,エヌエスティ・グローバリスト,8013301020889,エヌエスティ・グローバリスト株式会社,東京都豊島区西池袋３丁目１番１５号,-,4,2021-02-12T00:00:00+09:00,東京都/豊島区/西池袋/３丁目/１番/１５号,139.7065491013502,35.728722364644476,5.0,8.0,1
21608.0,NTTイーアジア,21608.0,NTTイーアジア,2010001102461,ＮＴＴイーアジア株式会社,東京都新宿区西新宿３丁目１９番２号,-,0,2022-02-14T00:00:00+09:00,東京都/新宿区/西新宿/３丁目/１９番/２号,139.68784251332247,35.683466952984375,5.0,8.0,1
6723.0,アニコムキャピタル,6723.0,アニコムキャピタル,4011101073954,アニコムキャピタル株式会社,東京都新宿区西新宿８丁目１７番１号住友不動産新宿グランドタワー３９階,閉鎖,0,2021-07-15T00:00:00+09:00,東京都/新宿区/西新宿/８丁目/１７番/１号,139.6912017167874,35.69616561497597,5.0,8.0,1
6674.0,電通サイエンスジャム,6674.0,電通サイエンスジャム,4010401107182,株式会社電通サイエンスジャム,東京都港区赤坂４丁目２番２８−１０２号,-,0,2018-04-19T00:00:00+09:00,東京都/港区/赤坂/４丁目/２番/２８号,139.73513880327542,35.67601905906808,5.0,8.0,1
16558.0,野村アセットマネジメント,16558.0,野村アセットマネジメント,7010001054021,野村アセットマネジメント株式会社,東京都江東区豊洲２丁目２番１号,-,46,2020-07-09T00:00:00+09:00,東京都/江東区/豊洲/２丁目/２番/１号,139.79499454902785,35.65576294269698,5.0,8.0,1
6627.0,沖縄県産業振興公社,6627.0,沖縄県産業振興公社,7360005004276,公益財団法人沖縄県産業振興公社,沖縄県那覇市字小禄１８３１番地１,-,3,2018-04-16T00:00:00+09:00,沖縄県/那覇市/小禄/１８３１‐１,127.66155801998099,26.203218849400727,5.0,7.0,1
6608.0,東大総研,6608.0,東大総研,1010401087428,株式会社東大総研,東京都目黒区青葉台１丁目４番７−５０４号,-,0,2022-04-05T00:00:00+09:00,東京都/目黒区/青葉台/１丁目/４番/７号,139.69748307933315,35.64909107601985,5.0,8.0,1
20275.0,リンナイ,20275.0,リンナイ,2180001021323,リンナイ株式会社,愛知県名古屋市中川区福住町２番２６号,-,3878,2018-07-18T00:00:00+09:00,愛知県/名古屋市/中川区/福住町/２番/２６号,136.88160362500585,35.15798432922358,5.0,8.0,1
21959.0,石油資源開発,21959.0,石油資源開発,3010001108219,石油資源開発株式会社,東京都千代田区丸の内１丁目７番１２号,-,119,2018-07-23T00:00:00+09:00,東京都/千代田区/丸の内/１丁目/７番/１２号,139.76870564071703,35.68389907469927,5.0,8.0,1
13739.0,elDesign,13739.0,elDesign,1010401113101,ｅｌＤｅｓｉｇｎ株式会社,東京都港区白金１丁目２７番６号,-,7,2017-04-12T00:00:00+09:00,東京都/港区/白金/１丁目/２７番/６号,139.7342101763176,35.6438826458547,5.0,8.0,1
6648.0,クララモビリティ,6648.0,クララモビリティ,2010403018108,クララモビリティ合同会社,東京都港区三田３丁目１４番１０号,-,0,2021-09-02T00:00:00+09:00,東京都/港区/三田/３丁目/１４番/１０号,139.7436693608132,35.64423286020894,5.0,8.0,1
6309.0,ティーケーピー,6309.0,ティーケーピー,7010001105955,株式会社ティーケーピー,東京都新宿区市谷八幡町８番地,-,145,2018-06-19T00:00:00+09:00,東京都/新宿区/市谷八幡町/８番,139.73460819345038,35.692257219297694,5.0,7.0,1
15562.0,北酸,15562.0,北酸,5230001002819,北酸株式会社,富山県富山市本町１１番５号,-,12,2018-12-18T00:00:00+09:00,富山県/富山市/本町/１１番/５号,137.21564610100927,36.695186772848835,5.0,8.0,1
18601.0,アップフロントグループ,18601.0,アップフロントグループ,3010401001709,株式会社アップフロントグループ,東京都品川区西五反田３丁目６番２１号,-,0,2021-01-06T00:00:00+09:00,東京都/品川区/西五反田/３丁目/６番/２１号,139.71895212018038,35.627694055721776,5.0,8.0,1
18599.0,ラバーソウル,18599.0,ラバーソウル,6120902014039,有限会社ＲＵＢＢＥＲ　ＳＯＵＬ,大阪府茨木市総持寺駅前町１番３１号,-,9,2022-03-07T00:00:00+09:00,大阪府/茨木市/総持寺駅前町/１番/３１号,135.58258871853482,34.827320811909075,5.0,8.0,1
21062.0,シタシオン ストラテジックパートナーズ,21062.0,シタシオン ストラテジックパートナーズ,7010001188736,株式会社シタシオンストラテジックパートナーズ,東京都中央区銀座１丁目１９番７号,-,0,2018-01-11T00:00:00+09:00,東京都/中央区/銀座/１丁目/１９番/７号,139.77114586082394,35.673320329213574,5.0,8.0,1
19825.0,f-プランニング,19825.0,f-プランニング,5160001009292,株式会社ｆ−プランニング,滋賀県愛知郡愛荘町香之庄５２３番地,-,6,2022-05-25T00:00:00+09:00,滋賀県/愛知郡/愛荘町/香之庄/５２３番地,136.25277857828513,35.154399481687776,5.0,8.0,1
6275.0,Japan Digital Design,6275.0,Japan Digital Design,7010001186681,Ｊａｐａｎ　Ｄｉｇｉｔａｌ　Ｄｅｓｉｇｎ株式会社,東京都中央区日本橋本石町３丁目３番５号,-,31,2018-04-05T00:00:00+09:00,東京都/中央区/日本橋本石町/３丁目/３番/５号,139.77105528743536,35.687718708500185,5.0,8.0,1
6254.0,ケネディクス,6254.0,ケネディクス,3010401036044,ケネディクス株式会社,東京都千代田区内幸町２丁目１番６号,-,23,2018-05-25T00:00:00+09:00,東京都/千代田区/内幸町/２丁目/１番,139.75320747511682,35.67098011047813,5.0,7.0,1
6908.0,福岡キャピタルパートナーズ,6908.0,福岡キャピタルパートナーズ,2290001026030,株式会社福岡キャピタルパートナーズ,福岡県福岡市博多区上川端町１２番２０号,-,2,2019-07-05T00:00:00+09:00,福岡県/福岡市/博多区/上川端町/１２番,130.40704795091142,33.594562250197235,5.0,7.0,1
4556.0,i-plug,4556.0,i-plug,2140001087145,株式会社ｉ−ｐｌｕｇ,大阪府大阪市淀川区西中島５丁目１１番８号,-,4,2019-07-01T00:00:00+09:00,大阪府/大阪市/淀川区/西中島/５丁目/１１番/８号,135.49920940571312,34.728660084335665,5.0,8.0,1
